Period,Country,Number,Name,Ratio
202212,AT,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.015876048998696598
202212,BE,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.013132957037625896
202212,BG,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.02259101582999159
202212,CY,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.02570007889617543
202212,CZ,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.011536845283157956
202212,DE,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.009837705110520154
202212,DK,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.012709491945957973
202212,EE,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.005544941170923878
202212,ES,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.024158210521420535
202212,EU,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.016043969078247164
202212,FI,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.008367733682507388
202212,FR,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.01717369834109422
202212,GR,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.037258938460787226
202212,HR,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.0197019150471477
202212,HU,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.0285750914081813
202212,IE,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.016029636350450863
202212,IS,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.012396822079375406
202212,IT,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.019391917332598235
202212,LI,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.0033974127247365714
202212,LT,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.004147842319646391
202212,LU,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.011039389107060718
202212,LV,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.004408447983675696
202212,MT,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.01567384555363364
202212,NL,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.012912560755348553
202212,NO,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.010276378322425618
202212,PL,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.03194045930674392
202212,PT,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.025429274945645616
202212,RO,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.019115653774936896
202212,SE,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.00217863019466431
202212,SI,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.014438022183575906
202212,SK,AQT_3.1,Non-performing debt instruments (loans and advances & debt securities) other than held for trading to total gross debt instruments (NPE ratio),0.012603438828845128
202212,AT,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.01843143725944012
202212,BE,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.01494645876525807
202212,BG,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.025417234273402
202212,CY,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.030828731374432004
202212,CZ,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.014184313092945294
202212,DE,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.010807377337409744
202212,DK,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.014023397291044142
202212,EE,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.005827915147658279
202212,ES,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.027711106862541645
202212,EU,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.018016535317376715
202212,FI,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.009308048063507525
202212,FR,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.018554387740871908
202212,GR,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.045840825923288094
202212,HR,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.022225639625192084
202212,HU,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.03459251922352072
202212,IE,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.017853469376205394
202212,IS,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.012797677101043119
202212,IT,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.02450618187045799
202212,LI,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.0042593409370967296
202212,LT,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.0046745172085972935
202212,LU,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.012770436631134773
202212,LV,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.0047319626762606145
202212,MT,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.022174992423393786
202212,NL,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.013948391339922058
202212,NO,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.011694523153394015
202212,PL,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.04426949558740694
202212,PT,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.02979183087660642
202212,RO,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.027170477726577727
202212,SE,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.0023334743255865554
202212,SI,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.017854988698579755
202212,SK,AQT_3.2,"Share of non‐performing loans and advances
(NPL ratio)",0.014488930349761349
202212,AT,AQT_41.2,Coverage ratio of non-performing loans and advances,0.48580254105908044
202212,BE,AQT_41.2,Coverage ratio of non-performing loans and advances,0.4375682073728077
202212,BG,AQT_41.2,Coverage ratio of non-performing loans and advances,0.6647363438595172
202212,CY,AQT_41.2,Coverage ratio of non-performing loans and advances,0.3003603153588813
202212,CZ,AQT_41.2,Coverage ratio of non-performing loans and advances,0.5348977773683964
202212,DE,AQT_41.2,Coverage ratio of non-performing loans and advances,0.3468956519811111
202212,DK,AQT_41.2,Coverage ratio of non-performing loans and advances,0.28017827374065024
202212,EE,AQT_41.2,Coverage ratio of non-performing loans and advances,0.30478861875814856
202212,ES,AQT_41.2,Coverage ratio of non-performing loans and advances,0.4286929593672024
202212,EU,AQT_41.2,Coverage ratio of non-performing loans and advances,0.4350628314444807
202212,FI,AQT_41.2,Coverage ratio of non-performing loans and advances,0.29946170458870786
202212,FR,AQT_41.2,Coverage ratio of non-performing loans and advances,0.4668620058736595
202212,GR,AQT_41.2,Coverage ratio of non-performing loans and advances,0.44254616372116956
202212,HR,AQT_41.2,Coverage ratio of non-performing loans and advances,0.6584960665742778
202212,HU,AQT_41.2,Coverage ratio of non-performing loans and advances,0.5922825414379492
202212,IE,AQT_41.2,Coverage ratio of non-performing loans and advances,0.31277544672285973
202212,IS,AQT_41.2,Coverage ratio of non-performing loans and advances,0.22399647274847148
202212,IT,AQT_41.2,Coverage ratio of non-performing loans and advances,0.5325490436234668
202212,LI,AQT_41.2,Coverage ratio of non-performing loans and advances,0.34295744814657436
202212,LT,AQT_41.2,Coverage ratio of non-performing loans and advances,0.3745232462704582
202212,LU,AQT_41.2,Coverage ratio of non-performing loans and advances,0.40355595471665523
202212,LV,AQT_41.2,Coverage ratio of non-performing loans and advances,0.3465778890304187
202212,MT,AQT_41.2,Coverage ratio of non-performing loans and advances,0.3421233732982138
202212,NL,AQT_41.2,Coverage ratio of non-performing loans and advances,0.26556778863520564
202212,NO,AQT_41.2,Coverage ratio of non-performing loans and advances,0.24818727200591661
202212,PL,AQT_41.2,Coverage ratio of non-performing loans and advances,0.6344990094838366
202212,PT,AQT_41.2,Coverage ratio of non-performing loans and advances,0.5683114443918837
202212,RO,AQT_41.2,Coverage ratio of non-performing loans and advances,0.6835576206632928
202212,SE,AQT_41.2,Coverage ratio of non-performing loans and advances,0.40062743132713424
202212,SI,AQT_41.2,Coverage ratio of non-performing loans and advances,0.5129874240811806
202212,SK,AQT_41.2,Coverage ratio of non-performing loans and advances,0.6305974961393257
202212,AT,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.017586604012257298
202212,BE,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.01394402829284676
202212,BG,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.021988225373442062
202212,CY,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.05454253048714596
202212,CZ,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.009161888471556565
202212,DE,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.012302219596351827
202212,DK,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.005751985905342478
202212,EE,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.01726677048340593
202212,ES,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.02677924673908389
202212,EU,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.01591630154912895
202212,FI,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.012100265742306783
202212,FR,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.01030712994226781
202212,GR,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.05579554117472277
202212,HR,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.016088309805081226
202212,HU,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.03978124812625855
202212,IE,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.027524191036418035
202212,IS,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.04276854326345416
202212,IT,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.024735090968927443
202212,LI,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.003639303016595907
202212,LT,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.008703663826542078
202212,LU,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.008524700032307727
202212,LV,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.014159548434965351
202212,MT,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.02866855408388316
202212,NL,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.016766822679363625
202212,NO,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.014722998240557946
202212,PL,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.018638995687673115
202212,PT,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.02817043479697314
202212,RO,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.018103550961651366
202212,SE,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.00251417661900329
202212,SI,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.014340111326539954
202212,SK,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.014877101987104093
202212,AT,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.9732994956705495
202212,BE,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.9976294495307532
202212,BG,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.7019124316183067
202212,CY,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.4920888774233554
202212,CZ,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.8124449533452898
202212,DE,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,1.1923754388907546
202212,DK,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,2.9340088072191572
202212,EE,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,1.019193135565537
202212,ES,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.9980742848552571
202212,EU,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,1.081066589867174
202212,FI,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,1.6507915410718204
202212,FR,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,1.073482422025226
202212,GR,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.6043039991729986
202212,HR,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.6021794175526863
202212,HU,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.7822573246033315
202212,IE,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.6574471920853298
202212,IS,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,1.7825772122180292
202212,IT,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.8995501344745928
202212,LI,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.6798643362232679
202212,LT,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.4481861419422751
202212,LU,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,1.4640699593807873
202212,LV,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.6975306739915899
202212,MT,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.5467602716929144
202212,NL,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,1.1303104113394242
202212,NO,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,1.597007236075897
202212,PL,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.7659131101186801
202212,PT,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.7212610819691756
202212,RO,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.6205269458202954
202212,SE,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,1.7487783907848613
202212,SI,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.680761118741862
202212,SK,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,1.0833577589930234
202212,AT,FND_33,Asset encumbrance ratio,0.19178940250557108
202212,BE,FND_33,Asset encumbrance ratio,0.13863970953962784
202212,BG,FND_33,Asset encumbrance ratio,0.0357743390932159
202212,CY,FND_33,Asset encumbrance ratio,0.1314167100847972
202212,CZ,FND_33,Asset encumbrance ratio,0.08388750261806345
202212,DE,FND_33,Asset encumbrance ratio,0.3285141469960884
202212,DK,FND_33,Asset encumbrance ratio,0.49178766169729715
202212,EE,FND_33,Asset encumbrance ratio,0.05859323803776055
202212,ES,FND_33,Asset encumbrance ratio,0.21102015152640913
202212,EU,FND_33,Asset encumbrance ratio,0.2584602716646576
202212,FI,FND_33,Asset encumbrance ratio,0.2859397845055789
202212,FR,FND_33,Asset encumbrance ratio,0.27550221908022143
202212,GR,FND_33,Asset encumbrance ratio,0.20122403486462534
202212,HR,FND_33,Asset encumbrance ratio,0.03896308664895235
202212,HU,FND_33,Asset encumbrance ratio,0.1270918439779094
202212,IE,FND_33,Asset encumbrance ratio,0.18693011496457324
202212,IS,FND_33,Asset encumbrance ratio,0.2130871386074054
202212,IT,FND_33,Asset encumbrance ratio,0.27689569353628185
202212,LI,FND_33,Asset encumbrance ratio,0.04536036281132864
202212,LT,FND_33,Asset encumbrance ratio,0.04244746181225234
202212,LU,FND_33,Asset encumbrance ratio,0.08096213165341089
202212,LV,FND_33,Asset encumbrance ratio,0.04340575116464208
202212,MT,FND_33,Asset encumbrance ratio,0.07884205083891428
202212,NL,FND_33,Asset encumbrance ratio,0.1726576630806423
202212,NO,FND_33,Asset encumbrance ratio,0.19562315922559298
202212,PL,FND_33,Asset encumbrance ratio,0.04056381117049419
202212,PT,FND_33,Asset encumbrance ratio,0.10964072404093655
202212,RO,FND_33,Asset encumbrance ratio,0.01361690350051651
202212,SE,FND_33,Asset encumbrance ratio,0.22224861834933507
202212,SI,FND_33,Asset encumbrance ratio,0.03225784766218224
202212,SK,FND_33,Asset encumbrance ratio,0.1984932630792923
202212,AT,LIQ_17,Liquidity coverage ratio,1.6217293912305026
202212,BE,LIQ_17,Liquidity coverage ratio,1.5663370798126024
202212,BG,LIQ_17,Liquidity coverage ratio,2.0357913352595114
202212,CY,LIQ_17,Liquidity coverage ratio,3.2195511761745803
202212,CZ,LIQ_17,Liquidity coverage ratio,1.673332589894206
202212,DE,LIQ_17,Liquidity coverage ratio,1.5266110077576043
202212,DK,LIQ_17,Liquidity coverage ratio,2.4353269913401303
202212,EE,LIQ_17,Liquidity coverage ratio,1.419840434951945
202212,ES,LIQ_17,Liquidity coverage ratio,1.7105775314093732
202212,EU,LIQ_17,Liquidity coverage ratio,1.6404209196554835
202212,FI,LIQ_17,Liquidity coverage ratio,1.7668041993299006
202212,FR,LIQ_17,Liquidity coverage ratio,1.5016708473080511
202212,GR,LIQ_17,Liquidity coverage ratio,1.9678961112065902
202212,HR,LIQ_17,Liquidity coverage ratio,2.476020653626854
202212,HU,LIQ_17,Liquidity coverage ratio,1.6124897899798616
202212,IE,LIQ_17,Liquidity coverage ratio,1.881596984478822
202212,IS,LIQ_17,Liquidity coverage ratio,1.6296009719867777
202212,IT,LIQ_17,Liquidity coverage ratio,1.8523875099125666
202212,LI,LIQ_17,Liquidity coverage ratio,2.1157270450472376
202212,LT,LIQ_17,Liquidity coverage ratio,3.9072011647258273
202212,LU,LIQ_17,Liquidity coverage ratio,1.5352343728747984
202212,LV,LIQ_17,Liquidity coverage ratio,1.8500659051677406
202212,MT,LIQ_17,Liquidity coverage ratio,4.15574064094178
202212,NL,LIQ_17,Liquidity coverage ratio,1.4964911063417314
202212,NO,LIQ_17,Liquidity coverage ratio,1.2655968166789546
202212,PL,LIQ_17,Liquidity coverage ratio,1.8363431365994747
202212,PT,LIQ_17,Liquidity coverage ratio,2.241818016141724
202212,RO,LIQ_17,Liquidity coverage ratio,2.2779046121604742
202212,SE,LIQ_17,Liquidity coverage ratio,1.6296859658799998
202212,SI,LIQ_17,Liquidity coverage ratio,2.4335416942093806
202212,SK,LIQ_17,Liquidity coverage ratio,1.6992212847395938
202212,AT,LIQ_20,Net Stable Funding Ratio,1.3394738387172025
202212,BE,LIQ_20,Net Stable Funding Ratio,1.3296417322285785
202212,BG,LIQ_20,Net Stable Funding Ratio,1.6588522705268092
202212,CY,LIQ_20,Net Stable Funding Ratio,1.7806418069640968
202212,CZ,LIQ_20,Net Stable Funding Ratio,1.5925240144575015
202212,DE,LIQ_20,Net Stable Funding Ratio,1.231848306926056
202212,DK,LIQ_20,Net Stable Funding Ratio,1.2640510847255853
202212,EE,LIQ_20,Net Stable Funding Ratio,1.3793995035682762
202212,ES,LIQ_20,Net Stable Funding Ratio,1.2982285616660454
202212,EU,LIQ_20,Net Stable Funding Ratio,1.2560156020634992
202212,FI,LIQ_20,Net Stable Funding Ratio,1.186838487472275
202212,FR,LIQ_20,Net Stable Funding Ratio,1.1532919689364542
202212,GR,LIQ_20,Net Stable Funding Ratio,1.3311915286977847
202212,HR,LIQ_20,Net Stable Funding Ratio,1.8975527885663628
202212,HU,LIQ_20,Net Stable Funding Ratio,1.3936625683608588
202212,IE,LIQ_20,Net Stable Funding Ratio,1.6118490955752443
202212,IS,LIQ_20,Net Stable Funding Ratio,1.1720728203766984
202212,IT,LIQ_20,Net Stable Funding Ratio,1.3207707014115697
202212,LI,LIQ_20,Net Stable Funding Ratio,1.7551264004225398
202212,LT,LIQ_20,Net Stable Funding Ratio,1.9949585346836558
202212,LU,LIQ_20,Net Stable Funding Ratio,1.2639973176468575
202212,LV,LIQ_20,Net Stable Funding Ratio,1.2811676588366803
202212,MT,LIQ_20,Net Stable Funding Ratio,1.869403841478312
202212,NL,LIQ_20,Net Stable Funding Ratio,1.329283221880756
202212,NO,LIQ_20,Net Stable Funding Ratio,1.1665006883969828
202212,PL,LIQ_20,Net Stable Funding Ratio,1.4257561923036792
202212,PT,LIQ_20,Net Stable Funding Ratio,1.4712097027682915
202212,RO,LIQ_20,Net Stable Funding Ratio,1.8888921086747934
202212,SE,LIQ_20,Net Stable Funding Ratio,1.1682602821809014
202212,SI,LIQ_20,Net Stable Funding Ratio,1.7295301251047304
202212,SK,LIQ_20,Net Stable Funding Ratio,1.3448832949235092
202212,AT,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.12813203662938136
202212,BE,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.09767620145109199
202212,BG,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.13097142971650144
202212,CY,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.02842777108554953
202212,CZ,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.1423744831318294
202212,DE,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.05974426817649838
202212,DK,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.026850162651953065
202212,EE,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.10652387062770145
202212,ES,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.10381820647467162
202212,EU,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.08059468547577345
202212,FI,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.09565242365742455
202212,FR,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.06099181620380305
202212,GR,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.15264758597110295
202212,HR,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.08846613296713296
202212,HU,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.11323366736141091
202212,IE,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.07246125166806068
202212,IS,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.09665841309325807
202212,IT,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.09211169538917457
202212,LI,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.06676917730078881
202212,LT,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.12174629416015108
202212,LU,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.06834784461394236
202212,LV,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.11467698096396134
202212,MT,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.0404022475372861
202212,NL,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.08050757653104285
202212,NO,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.12559564827028946
202212,PL,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.08950748496201737
202212,PT,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.09490035836523936
202212,RO,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.19380151517437164
202212,SE,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.11515777242748516
202212,SI,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.17198225768456551
202212,SK,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.11128293780060743
202212,AT,PFT_23,Cost to income ratio,0.4715791465375668
202212,BE,PFT_23,Cost to income ratio,0.5590425326999788
202212,BG,PFT_23,Cost to income ratio,0.38065210453435827
202212,CY,PFT_23,Cost to income ratio,0.727303688060619
202212,CZ,PFT_23,Cost to income ratio,0.4278630740153881
202212,DE,PFT_23,Cost to income ratio,0.6524879084629632
202212,DK,PFT_23,Cost to income ratio,0.752872236684375
202212,EE,PFT_23,Cost to income ratio,0.46577205621572115
202212,ES,PFT_23,Cost to income ratio,0.46796041957303236
202212,EU,PFT_23,Cost to income ratio,0.5709265504612643
202212,FI,PFT_23,Cost to income ratio,0.4795559061493544
202212,FR,PFT_23,Cost to income ratio,0.6565316923889539
202212,GR,PFT_23,Cost to income ratio,0.34352636595716524
202212,HR,PFT_23,Cost to income ratio,0.4931938277603255
202212,HU,PFT_23,Cost to income ratio,0.5431251477400486
202212,IE,PFT_23,Cost to income ratio,0.5763453746665339
202212,IS,PFT_23,Cost to income ratio,0.4470180009938621
202212,IT,PFT_23,Cost to income ratio,0.5888954439754353
202212,LI,PFT_23,Cost to income ratio,0.772519008912415
202212,LT,PFT_23,Cost to income ratio,0.437611817980896
202212,LU,PFT_23,Cost to income ratio,0.6090733742302724
202212,LV,PFT_23,Cost to income ratio,0.43507377671850705
202212,MT,PFT_23,Cost to income ratio,0.869086261974463
202212,NL,PFT_23,Cost to income ratio,0.5571797484675766
202212,NO,PFT_23,Cost to income ratio,0.39554624372461267
202212,PL,PFT_23,Cost to income ratio,0.45671283887711117
202212,PT,PFT_23,Cost to income ratio,0.4132309365194101
202212,RO,PFT_23,Cost to income ratio,0.449375717121493
202212,SE,PFT_23,Cost to income ratio,0.4130883490370803
202212,SI,PFT_23,Cost to income ratio,0.5506284664901678
202212,SK,PFT_23,Cost to income ratio,0.45002040922251363
202212,AT,PFT_24,Return on assets,0.010451705595207366
202212,BE,PFT_24,Return on assets,0.0071857189243547965
202212,BG,PFT_24,Return on assets,0.016623126515602285
202212,CY,PFT_24,Return on assets,0.0019461554510368899
202212,CZ,PFT_24,Return on assets,0.011295538389289341
202212,DE,PFT_24,Return on assets,0.003459750399793925
202212,DK,PFT_24,Return on assets,0.0014376216509798226
202212,EE,PFT_24,Return on assets,0.0117142042705749
202212,ES,PFT_24,Return on assets,0.006441226131532455
202212,EU,PFT_24,Return on assets,0.0051900762493938815
202212,FI,PFT_24,Return on assets,0.006321100775697455
202212,FR,PFT_24,Return on assets,0.0037800213973735986
202212,GR,PFT_24,Return on assets,0.012062844175692125
202212,HR,PFT_24,Return on assets,0.01071235570802451
202212,HU,PFT_24,Return on assets,0.011091156182610983
202212,IE,PFT_24,Return on assets,0.00729295005168559
202212,IS,PFT_24,Return on assets,0.014223769737371519
202212,IT,PFT_24,Return on assets,0.0065091056042896524
202212,LI,PFT_24,Return on assets,0.006172262277142139
202212,LT,PFT_24,Return on assets,0.007637964661537979
202212,LU,PFT_24,Return on assets,0.0057815272391887945
202212,LV,PFT_24,Return on assets,0.011301324437141018
202212,MT,PFT_24,Return on assets,0.0029270843704235373
202212,NL,PFT_24,Return on assets,0.004883206811134612
202212,NO,PFT_24,Return on assets,0.010751942680701513
202212,PL,PFT_24,Return on assets,0.008455394779957985
202212,PT,PFT_24,Return on assets,0.007479163658273872
202212,RO,PFT_24,Return on assets,0.01847534155427793
202212,SE,PFT_24,Return on assets,0.0068573506124289555
202212,SI,PFT_24,Return on assets,0.018959752300609464
